rmsd	tmscore
2.98	0.64132
2.69	0.6897
2.52	0.69837
2.77	0.65974
2.36	0.70545
2.45	0.68921
2.65	0.67435
2.42	0.70522
2.37	0.69215
2.69	0.67589
2.68	0.6923
2.89	0.66438
2.85	0.66572
2.46	0.6918
2.79	0.67676
2.55	0.68408
2.21	0.71535
2.53	0.68503
2.62	0.68369
2.61	0.68989
2.76	0.67248
2.25	0.70626
2.4	0.70018
2.72	0.69415
2.76	0.67908
2.74	0.69259
2.76	0.66704
2.73	0.6901
2.6	0.6985
2.88	0.66588
2.4	0.68705
2.67	0.69148
2.72	0.68361
2.51	0.69277
2.52	0.69137
2.35	0.69633
2.57	0.70058
2.46	0.70443
2.75	0.64807
2.48	0.6956
2.52	0.68607
2.49	0.67401
2.6	0.69851
2.78	0.70072
2.27	0.71638
2.43	0.69093
2.36	0.71001
2.43	0.69369
2.56	0.67992
2.45	0.69313
2.81	0.68641
2.58	0.69309
2.27	0.70811
2.32	0.70046
2.39	0.70054
2.37	0.71401
2.62	0.67774
2.12	0.71109
2.26	0.70829
2.27	0.71408
2.7	0.6983
2.64	0.68045
2.29	0.70977
2.45	0.70059
2.64	0.69222
2.4	0.70486
2.29	0.71726
2.41	0.69043
2.35	0.69727
2.32	0.70419
2.54	0.66872
2.67	0.6782
3.0	0.63281
2.49	0.66751
2.65	0.67066
2.59	0.68567
2.46	0.69044
2.39	0.69546
2.63	0.67769
2.26	0.70183
2.22	0.71989
2.5	0.66492
2.31	0.70495
2.53	0.6958
2.36	0.7002
2.38	0.68824
2.46	0.68941
2.43	0.6797
2.67	0.68782
2.35	0.68977
2.88	0.6345
2.29	0.70885
2.43	0.70168
2.52	0.68116
2.56	0.69006
2.65	0.68179
2.63	0.67069
2.33	0.69302
2.25	0.70127
2.74	0.64775
2.49	0.6906
2.56	0.67294
2.57	0.66556
2.28	0.70154
2.59	0.68129
2.45	0.70011
2.07	0.71995
2.45	0.69521
2.18	0.71547
2.52	0.68454
2.44	0.69201
2.66	0.66955
2.47	0.69173
2.35	0.70635
2.29	0.71319
2.18	0.71599
2.43	0.69882
2.52	0.68612
2.5	0.69599
2.25	0.70515
2.03	0.73412
2.56	0.70579
2.77	0.64405
2.36	0.7171
2.55	0.68614
2.59	0.66039
2.43	0.70639
1.85	0.76395
2.06	0.7363
2.02	0.74003
2.02	0.73789
2.08	0.72665
2.3	0.73195
2.59	0.69378
2.18	0.70972
2.2	0.72479
2.08	0.74496
2.25	0.71796
1.95	0.74752
2.19	0.7251
2.05	0.73479
2.05	0.74846
2.15	0.71152
2.0	0.74505
1.92	0.74262
2.08	0.73672
2.13	0.72298
1.97	0.74805
2.1	0.72527
2.05	0.74101
2.02	0.73575
2.55	0.6944
2.15	0.7261
2.03	0.75167
2.0	0.74094
2.06	0.74611
1.93	0.73271
1.96	0.73064
1.87	0.74702
1.98	0.74032
2.52	0.67949
2.06	0.7278
2.28	0.69676
2.12	0.72114
1.86	0.75074
2.11	0.7406
1.9	0.7448
2.0	0.73478
2.02	0.73591
1.96	0.74401
2.14	0.71963
2.08	0.72473
2.19	0.73158
2.07	0.74604
2.02	0.74822
1.96	0.75043
1.8	0.76919
1.97	0.74419
2.26	0.72995
2.03	0.74313
1.91	0.75668
1.72	0.76754
2.1	0.74364
2.22	0.70898
1.92	0.75714
1.94	0.74135
2.15	0.72407
1.77	0.75702
2.35	0.70407
2.52	0.68431
2.41	0.70719
2.25	0.69985
2.54	0.68273
2.44	0.6905
2.81	0.66238
2.57	0.67138
2.46	0.69116
2.45	0.68658
2.37	0.68844
2.22	0.71279
2.43	0.6881
2.29	0.69286
2.44	0.70048
2.48	0.6784
2.15	0.71111
2.41	0.69978
2.22	0.69977
2.46	0.68635
2.54	0.69736
2.61	0.67531
2.61	0.69354
2.4	0.70363
2.79	0.66101
2.34	0.69514
2.14	0.69785
2.61	0.6876
2.43	0.69879
2.44	0.69312
2.35	0.69569
2.37	0.70386
2.45	0.70825
2.73	0.64898
2.47	0.69718
2.51	0.68229
2.44	0.67891
2.39	0.70538
2.61	0.69871
2.29	0.71139
2.42	0.70396
2.36	0.70992
2.39	0.70114
2.42	0.68759
2.35	0.69523
2.63	0.68899
2.41	0.70107
2.2	0.71469
2.19	0.70753
2.31	0.71476
2.33	0.71509
2.34	0.68335
2.24	0.70611
2.24	0.71481
2.15	0.72365
2.4	0.70255
2.67	0.6745
2.33	0.71701
2.45	0.70116
2.48	0.68802
2.37	0.71114
2.13	0.74577
2.12	0.73164
2.0	0.74297
2.07	0.73604
2.35	0.73134
2.24	0.74003
2.51	0.70767
2.42	0.71792
2.06	0.7334
2.47	0.73247
2.09	0.72657
2.02	0.74119
1.97	0.73759
2.08	0.73096
2.21	0.73
2.35	0.72567
1.97	0.75035
1.93	0.75159
2.05	0.732
2.25	0.72853
2.07	0.73946
2.12	0.72577
2.3	0.72914
2.02	0.74192
2.52	0.71529
2.03	0.72596
2.0	0.73733
2.15	0.73088
2.03	0.74071
2.09	0.72617
1.96	0.7381
2.01	0.74319
2.04	0.73533
2.33	0.69151
2.01	0.73646
2.21	0.72008
2.2	0.72975
1.96	0.74842
2.43	0.73805
1.91	0.75315
2.04	0.73179
1.91	0.75029
1.98	0.7414
2.11	0.72378
2.13	0.73265
2.48	0.72668
2.34	0.74251
1.92	0.74676
1.96	0.74071
1.96	0.74862
2.08	0.74887
2.29	0.72932
1.79	0.74478
1.87	0.75224
1.96	0.75008
2.29	0.74179
2.17	0.71833
2.15	0.74939
1.87	0.75255
2.26	0.73568
1.86	0.75572
1.96	0.75004
2.14	0.72419
2.09	0.7322
2.15	0.72081
2.09	0.73171
2.32	0.73435
2.51	0.70724
2.26	0.70556
2.13	0.73329
2.05	0.74325
2.37	0.69904
1.94	0.75198
2.22	0.71852
2.19	0.71484
2.14	0.73014
2.22	0.71021
2.06	0.73471
2.13	0.74
2.16	0.72305
2.39	0.70708
1.9	0.74844
2.21	0.70992
2.04	0.75071
2.03	0.7297
2.34	0.70349
2.31	0.70425
2.05	0.74659
1.95	0.7488
2.04	0.74979
2.02	0.74119
2.09	0.74152
1.76	0.75004
1.95	0.73655
2.56	0.66849
2.14	0.71595
2.39	0.68176
2.15	0.71835
2.06	0.74958
1.99	0.75013
2.07	0.75108
2.15	0.70877
2.2	0.72784
2.01	0.72993
2.37	0.70478
2.29	0.71032
2.0	0.74759
2.03	0.74515
2.07	0.74064
1.98	0.7394
1.85	0.76533
2.15	0.73871
2.38	0.72007
1.99	0.74922
1.93	0.75275
1.83	0.75423
2.18	0.73269
2.13	0.72138
2.17	0.74521
1.94	0.7419
2.04	0.73669
2.04	0.75186
